,closing_1,closing_2,id,latitude,longitude,opening_1,opening_2
0,4:00 pm,0,cicils-cafe-san-francisco,37.7924919873476,-122.393908649683,6:00 am,0
1,1:00 am,0,cha-cha-cha-san-francisco,37.7597100560449,-122.418911883739,5:00 pm,0
2,11:00 pm,0,paprika-san-francisco,37.752362,-122.419099,12:00 pm,0
3,5:00 pm,0,frog-hollow-farm-market-and-cafe-san-francisco,37.7954406258333,-122.393188476562,7:00 am,0
4,11:59 pm,0,the-hollow-cow-market-san-francisco,37.798510864377,-122.43752270937,0:00 am,0
5,9:00 pm,0,taqueria-castillo-b-san-francisco,37.7809792757034,-122.413652390242,9:00 am,0
6,,,3rd-cousin-san-francisco,37.7483979,-122.4153356,,
7,6:00 pm,0,la-fromagerie-cheese-shop-san-francisco-2,37.7588882,-122.3882464,11:00 am,0
8,10:30 pm,0,prospect-san-francisco,37.7898363,-122.3909339,5:00 pm,0
9,3:00 pm,10:30 pm,kitchen-story-san-francisco,37.7643545,-122.4308676,8:00 am,5:00 pm
10,12:30 am,0,chubby-noodle-san-francisco-3,37.7994561586758,-122.437992095947,5:30 pm,0
11,11:00 pm,0,chubby-noodle-san-francisco-2,37.799595,-122.408545,5:00 pm,0
12,9:00 pm,0,kuyas-asian-cuisine-san-bruno,37.623286,-122.411004,10:30 am,0
13,0:00 am,0,bamboo-asia-san-francisco,37.7897737289145,-122.402279676819,0:00 am,0
14,7:00 pm,0,nordstrom-cafe-san-francisco,37.726322568398,-122.47727429771,10:00 am,0
15,4:00 am,0,grubstake-san-francisco,37.7895257,-122.4208659,5:00 pm,0
16,5:30 pm,0,beanstalk-cafe-san-francisco-2,37.7901517599821,-122.409288436174,7:30 am,0
17,11:00 pm,0,fresca-san-francisco-2,37.7405945956707,-122.466152608395,11:00 am,0
18,10:00 pm,0,kezar-pizzetta-san-francisco-2,37.7657496362728,-122.457202844106,12:00 pm,0
19,,,ming-lee-trading-san-francisco,37.7957229614258,-122.407730102539,,
20,5:00 pm,0,saigon-sandwich-san-francisco,37.783059744376,-122.41733679750001,7:00 am,0
21,11:00 pm,0,napa-farms-market-san-francisco,37.6172738947498,-122.382438182831,4:30 am,0
22,6:00 pm,0,boccalone-san-francisco-2,37.7963392848523,-122.394711971283,8:00 am,0
